Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Name,Customer Segment,Department Name,Market,Order City,Order Country,order date (DateOrders),Order Id,Order Item Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Product Name,Product Price,shipping date (DateOrders),Shipping Mode
DEBIT,6,4,435.76,899.99,Late delivery,1,Cardio Equipment,Home Office,Fitness,LATAM,Brazil,Brazil,8/2/2017 19:03,11441,23525,100.0,0.1,999.99,1,999.99,899.99,435.76,South America,COMPLETE,SOLE E35 Elliptical,999.99,8/8/2017 19:03,Standard Class
DEBIT,6,4,34.21,119.98,Late delivery,1,Cleats,Home Office,Apparel,LATAM,Brazil,Brazil,8/2/2017 19:03,11441,23526,0.0,0.0,59.99,2,119.98,119.98,34.21,South America,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,8/8/2017 19:03,Standard Class
DEBIT,6,4,-4.68,33.24,Late delivery,1,Accessories,Home Office,Outdoors,Pacific Asia,Indonesia,Indonesia,9/25/2015 10:24,11442,23527,1.75,0.05,34.99,1,34.99,33.24,-4.68,Southeast Asia,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,10/1/2015 10:24,Standard Class
DEBIT,6,4,10.48,84.46,Late delivery,1,Golf Balls,Home Office,Golf,Pacific Asia,Indonesia,Indonesia,9/25/2015 10:24,11442,23528,11.52,0.12,47.99,2,95.98,84.46,10.48,Southeast Asia,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,10/1/2015 10:24,Standard Class
DEBIT,6,4,157.5,314.99,Late delivery,1,Electronics,Home Office,Outdoors,Pacific Asia,Indonesia,Indonesia,9/25/2015 10:24,11442,23529,35.0,0.1,349.99,1,349.99,314.99,157.5,Southeast Asia,COMPLETE,Garmin Forerunner 910XT GPS Watch,349.99,10/1/2015 10:24,Standard Class
DEBIT,4,4,29.7,59.39,Shipping on time,0,Cleats,Home Office,Apparel,Pacific Asia,Iran,Iran,12/21/2017 5:42,11443,23530,0.6,0.01,59.99,1,59.99,59.39,29.7,West Asia,PAYMENT_REVIEW,Perfect Fitness Perfect Rip Deck,59.99,12/25/2017 5:42,Standard Class
DEBIT,3,4,-11.58,335.99,Advance shipping,0,Electronics,Consumer,Outdoors,Pacific Asia,India,India,5/11/2015 16:02,11444,23531,14.0,0.04,349.99,1,349.99,335.99,-11.58,South Asia,PENDING_PAYMENT,Garmin Forerunner 910XT GPS Watch,349.99,5/14/2015 16:02,Standard Class
DEBIT,3,4,-7.2,563.99,Advance shipping,0,Fitness Accessories,Consumer,Fitness,Pacific Asia,India,India,5/11/2015 16:02,11444,23532,36.0,0.06,599.99,1,599.99,563.99,-7.2,South Asia,PENDING_PAYMENT,Bowflex SelectTech 1090 Dumbbells,599.99,5/14/2015 16:02,Standard Class
DEBIT,3,4,20.74,41.48,Advance shipping,0,Indoor/Outdoor Games,Consumer,Fan Shop,Pacific Asia,India,India,5/11/2015 16:02,11444,23533,8.5,0.17,49.98,1,49.98,41.48,20.74,South Asia,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,5/14/2015 16:02,Standard Class
DEBIT,3,4,-4.15,41.0,Advance shipping,0,Women's Apparel,Consumer,Golf,Pacific Asia,India,India,5/11/2015 16:02,11444,23534,9.0,0.18,50.0,1,50.0,41.0,-4.15,South Asia,PENDING_PAYMENT,Nike Men's Dri-FIT Victory Golf Polo,50.0,5/14/2015 16:02,Standard Class
DEBIT,2,1,12.03,37.59,Late delivery,1,Girls' Apparel,Consumer,Apparel,Pacific Asia,India,India,5/9/2015 0:34,11445,23535,2.4,0.06,39.99,1,39.99,37.59,12.03,South Asia,PROCESSING,Under Armour Girls' Toddler Spine Surge Runni,39.99,5/11/2015 0:34,First Class
PAYMENT,2,1,-25.05,120.0,Late delivery,1,Women's Apparel,Consumer,Golf,LATAM,Haiti,Haiti,4/14/2015 7:48,11446,23536,30.0,0.2,50.0,3,150.0,120.0,-25.05,Caribbean,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,4/16/2015 7:48,First Class
PAYMENT,2,1,0.37,134.98,Late delivery,1,Cleats,Consumer,Apparel,LATAM,Haiti,Haiti,4/14/2015 7:48,11446,23537,44.99,0.25,59.99,3,179.97,134.98,0.37,Caribbean,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,4/16/2015 7:48,First Class
PAYMENT,2,1,8.54,59.98,Late delivery,1,Golf Gloves,Consumer,Golf,LATAM,Haiti,Haiti,4/14/2015 7:48,11446,23538,14.99,0.2,24.99,3,74.97,59.98,8.54,Caribbean,PROCESSING,Team Golf Pittsburgh Steelers Putter Grip,24.99,4/16/2015 7:48,First Class
PAYMENT,2,1,0.08,131.95,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,LATAM,Haiti,Haiti,4/14/2015 7:48,11446,23539,17.99,0.12,49.98,3,149.94,131.95,0.08,Caribbean,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,4/16/2015 7:48,First Class
DEBIT,5,4,-7.41,53.99,Shipping canceled,0,Cleats,Corporate,Apparel,Africa,South Africa,South Africa,9/17/2017 22:43,11447,23540,6.0,0.1,59.99,1,59.99,53.99,-7.41,Southern Africa,CANCELED,Perfect Fitness Perfect Rip Deck,59.99,9/22/2017 22:43,Standard Class
DEBIT,5,4,0.87,374.99,Shipping canceled,0,Accessories,Corporate,Outdoors,Africa,South Africa,South Africa,9/17/2017 22:43,11447,23541,125.0,0.25,499.99,1,499.99,374.99,0.87,Southern Africa,CANCELED,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,9/22/2017 22:43,Standard Class
DEBIT,5,4,1.62,95.99,Shipping canceled,0,Cardio Equipment,Corporate,Footwear,Africa,South Africa,South Africa,9/17/2017 22:43,11447,23542,4.0,0.04,99.99,1,99.99,95.99,1.62,Southern Africa,CANCELED,Nike Men's Free 5.0+ Running Shoe,99.99,9/22/2017 22:43,Standard Class
TRANSFER,2,1,17.21,105.6,Late delivery,1,Men's Clothing,Consumer,Apparel,Pacific Asia,Iran,Iran,5/15/2015 16:39,11448,23543,14.4,0.12,30.0,4,120.0,105.6,17.21,West Asia,COMPLETE,Columbia Men's PFG Anchor Tough T-Shirt,30.0,5/17/2015 16:39,First Class
TRANSFER,2,1,114.03,439.99,Late delivery,1,Accessories,Consumer,Outdoors,Pacific Asia,Iran,Iran,5/15/2015 16:39,11448,23544,60.0,0.12,499.99,1,499.99,439.99,114.03,West Asia,COMPLETE,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,5/17/2015 16:39,First Class
DEBIT,5,4,-7.66,181.99,Late delivery,1,Water Sports,Consumer,Fan Shop,LATAM,Cuba,Cuba,12/3/2016 5:33,11449,23545,18.0,0.09,199.99,1,199.99,181.99,-7.66,Caribbean,PENDING,Pelican Sunstream 100 Kayak,199.99,12/8/2016 5:33,Standard Class
TRANSFER,2,1,82.23,187.99,Late delivery,1,Water Sports,Consumer,Fan Shop,Pacific Asia,China,China,6/29/2015 13:03,11450,23546,12.0,0.06,199.99,1,199.99,187.99,82.23,Eastern Asia,COMPLETE,Pelican Sunstream 100 Kayak,199.99,7/1/2015 13:03,First Class
CASH,2,4,3.89,47.99,Advance shipping,0,Cleats,Corporate,Apparel,Pacific Asia,Bangladesh,Bangladesh,7/26/2017 8:59,11451,23547,12.0,0.2,59.99,1,59.99,47.99,3.89,South Asia,PENDING,Perfect Fitness Perfect Rip Deck,59.99,7/28/2017 8:59,Standard Class
CASH,2,4,8.38,119.99,Advance shipping,0,Soccer,Corporate,Fan Shop,Pacific Asia,Bangladesh,Bangladesh,7/26/2017 8:59,11451,23548,40.0,0.25,159.99,1,159.99,119.99,8.38,South Asia,PENDING,adidas Brazuca 2014 Official Match Ball,159.99,7/28/2017 8:59,Standard Class
PAYMENT,2,1,19.2,86.38,Late delivery,1,Golf Balls,Corporate,Golf,Pacific Asia,China,China,4/19/2015 19:56,11452,23549,9.6,0.1,47.99,2,95.98,86.38,19.2,Eastern Asia,COMPLETE,Titleist Pro V1 High Numbers Golf Balls,47.99,4/21/2015 19:56,First Class
PAYMENT,2,1,375.4,899.99,Late delivery,1,Cardio Equipment,Corporate,Fitness,Pacific Asia,China,China,4/19/2015 19:56,11452,23550,100.0,0.1,999.99,1,999.99,899.99,375.4,Eastern Asia,COMPLETE,SOLE E35 Elliptical,999.99,4/21/2015 19:56,First Class
PAYMENT,2,1,-1.88,98.38,Late delivery,1,Girls' Apparel,Corporate,Apparel,Pacific Asia,China,China,4/19/2015 19:56,11452,23551,21.59,0.18,39.99,3,119.97,98.38,-1.88,Eastern Asia,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,4/21/2015 19:56,First Class
CASH,3,2,-5.35,145.59,Late delivery,1,Soccer,Consumer,Fan Shop,USCA,United States,United States,11/6/2017 23:39,11453,23552,14.4,0.09,159.99,1,159.99,145.59,-5.35,West of USA,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,11/9/2017 23:39,Second Class
TRANSFER,6,4,-41.63,288.42,Late delivery,1,Electronics,Home Office,Technology,LATAM,Mexico,Mexico,11/30/2016 3:01,11454,23553,39.33,0.12,327.75,1,327.75,288.42,-41.63,Central America,CLOSED,Smart watch,327.75,12/6/2016 3:01,Standard Class
TRANSFER,6,4,7.1,56.39,Late delivery,1,Cleats,Home Office,Apparel,LATAM,Mexico,Mexico,11/30/2016 3:01,11454,23554,3.6,0.06,59.99,1,59.99,56.39,7.1,Central America,CLOSED,Perfect Fitness Perfect Rip Deck,59.99,12/6/2016 3:01,Standard Class
TRANSFER,6,4,43.13,197.92,Late delivery,1,Indoor/Outdoor Games,Home Office,Fan Shop,LATAM,Mexico,Mexico,11/30/2016 3:01,11454,23555,2.0,0.01,49.98,4,199.92,197.92,43.13,Central America,CLOSED,O'Brien Men's Neoprene Life Vest,49.98,12/6/2016 3:01,Standard Class
TRANSFER,6,4,21.78,103.99,Late delivery,1,Men's Footwear,Home Office,Apparel,LATAM,Mexico,Mexico,11/30/2016 3:01,11454,23556,26.0,0.2,129.99,1,129.99,103.99,21.78,Central America,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,12/6/2016 3:01,Standard Class
DEBIT,1,0,-4.68,272.98,Late delivery,1,Camping & Hiking,Consumer,Fan Shop,Pacific Asia,Pakistan,Pakistan,7/30/2015 4:52,11455,23557,27.0,0.09,299.98,1,299.98,272.98,-4.68,South Asia,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,7/31/2015 4:52,Same Day
DEBIT,1,0,-27.02,262.49,Late delivery,1,Electronics,Consumer,Outdoors,Pacific Asia,Pakistan,Pakistan,7/30/2015 4:52,11455,23558,87.5,0.25,349.99,1,349.99,262.49,-27.02,South Asia,COMPLETE,Garmin Forerunner 910XT GPS Watch,349.99,7/31/2015 4:52,Same Day
DEBIT,1,0,28.08,227.49,Late delivery,1,Camping & Hiking,Consumer,Outdoors,Pacific Asia,Pakistan,Pakistan,7/30/2015 4:52,11455,23559,22.5,0.09,249.99,1,249.99,227.49,28.08,South Asia,COMPLETE,Coleman 8-Person Instant Tent,249.99,7/31/2015 4:52,Same Day
CASH,5,4,99.96,199.92,Late delivery,1,Indoor/Outdoor Games,Home Office,Fan Shop,LATAM,Dominican Republic,Dominican Republic,5/2/2016 23:27,11456,23560,0.0,0.0,49.98,4,199.92,199.92,99.96,Caribbean,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,5/7/2016 23:27,Standard Class
CASH,6,4,-21.23,287.95,Late delivery,1,Cleats,Home Office,Apparel,Pacific Asia,China,China,2/9/2016 12:59,11457,23561,12.0,0.04,59.99,5,299.95,287.95,-21.23,Eastern Asia,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,2/15/2016 12:59,Standard Class
DEBIT,5,2,213.56,599.99,Late delivery,1,Fitness Accessories,Consumer,Fitness,LATAM,Haiti,Haiti,6/3/2016 14:06,11458,23562,0.0,0.0,599.99,1,599.99,599.99,213.56,Caribbean,PENDING,Bowflex SelectTech 1090 Dumbbells,599.99,6/8/2016 14:06,Second Class
DEBIT,5,2,8.45,191.99,Late delivery,1,Water Sports,Consumer,Fan Shop,LATAM,Haiti,Haiti,6/3/2016 14:06,11458,23563,8.0,0.04,199.99,1,199.99,191.99,8.45,Caribbean,PENDING,Pelican Sunstream 100 Kayak,199.99,6/8/2016 14:06,Second Class
DEBIT,5,2,-11.53,58.79,Late delivery,1,Cleats,Consumer,Apparel,LATAM,Haiti,Haiti,6/3/2016 14:06,11458,23564,1.2,0.02,59.99,1,59.99,58.79,-11.53,Caribbean,PENDING,Perfect Fitness Perfect Rip Deck,59.99,6/8/2016 14:06,Second Class
DEBIT,5,4,-17.08,59.99,Late delivery,1,Cleats,Corporate,Apparel,LATAM,Cuba,Cuba,12/16/2016 16:39,11459,23565,0.0,0.0,59.99,1,59.99,59.99,-17.08,Caribbean,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,12/21/2016 16:39,Standard Class
DEBIT,5,4,45.26,169.99,Late delivery,1,Water Sports,Corporate,Fan Shop,LATAM,Cuba,Cuba,12/16/2016 16:39,11459,23566,30.0,0.15,199.99,1,199.99,169.99,45.26,Caribbean,COMPLETE,Pelican Sunstream 100 Kayak,199.99,12/21/2016 16:39,Standard Class
DEBIT,5,4,4.63,44.98,Late delivery,1,Indoor/Outdoor Games,Corporate,Fan Shop,LATAM,Cuba,Cuba,12/16/2016 16:39,11459,23567,5.0,0.1,49.98,1,49.98,44.98,4.63,Caribbean,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,12/21/2016 16:39,Standard Class
PAYMENT,2,1,-5.26,20.49,Late delivery,1,Golf Gloves,Consumer,Golf,Pacific Asia,Japan,Japan,3/9/2015 2:19,11460,23568,4.5,0.18,24.99,1,24.99,20.49,-5.26,Eastern Asia,COMPLETE,Team Golf Pittsburgh Steelers Putter Grip,24.99,3/11/2015 2:19,First Class
PAYMENT,6,2,38.46,102.87,Late delivery,1,Accessories,Consumer,Outdoors,LATAM,Brazil,Brazil,5/17/2015 10:11,11461,23569,2.1,0.02,34.99,3,104.97,102.87,38.46,South America,COMPLETE,Under Armour Hustle Storm Medium Duffle Bag,34.99,5/23/2015 10:11,Second Class
DEBIT,6,4,6.36,127.39,Late delivery,1,Men's Footwear,Home Office,Apparel,LATAM,Honduras,Honduras,10/21/2016 2:08,11462,23570,2.6,0.02,129.99,1,129.99,127.39,6.36,Central America,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,10/27/2016 2:08,Standard Class
PAYMENT,4,4,-5.21,99.0,Shipping on time,0,Women's Apparel,Consumer,Golf,Europe,United Kingdom,United Kingdom,1/26/2017 1:09,11463,23571,1.0,0.01,50.0,2,100.0,99.0,-5.21,Northern Europe,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/30/2017 1:09,Standard Class
PAYMENT,4,4,1.4,101.98,Shipping on time,0,Cleats,Consumer,Apparel,Europe,United Kingdom,United Kingdom,1/26/2017 1:09,11463,23572,18.0,0.15,59.99,2,119.98,101.98,1.4,Northern Europe,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,1/30/2017 1:09,Standard Class
CASH,4,4,-0.99,123.49,Shipping on time,0,Men's Footwear,Corporate,Apparel,Pacific Asia,Turkey,Turkey,9/23/2015 17:12,11464,23573,6.5,0.05,129.99,1,129.99,123.49,-0.99,West Asia,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,9/27/2015 17:12,Standard Class
DEBIT,1,0,-32.97,163.99,Late delivery,1,Water Sports,Corporate,Fan Shop,Europe,Ukraine,Ukraine,5/31/2016 7:46,11465,23574,36.0,0.18,199.99,1,199.99,163.99,-32.97,Eastern Europe,PENDING,Pelican Sunstream 100 Kayak,199.99,6/1/2016 7:46,Same Day
DEBIT,1,0,-0.11,224.99,Late delivery,1,Camping & Hiking,Corporate,Outdoors,Europe,Ukraine,Ukraine,5/31/2016 7:46,11465,23575,25.0,0.1,249.99,1,249.99,224.99,-0.11,Eastern Europe,PENDING,Coleman 8-Person Instant Tent,249.99,6/1/2016 7:46,Same Day
DEBIT,1,0,47.05,153.59,Late delivery,1,Soccer,Corporate,Fan Shop,Europe,Ukraine,Ukraine,5/31/2016 7:46,11465,23576,6.4,0.04,159.99,1,159.99,153.59,47.05,Eastern Europe,PENDING,adidas Brazuca 2014 Official Match Ball,159.99,6/1/2016 7:46,Same Day
PAYMENT,5,4,-3.58,59.39,Late delivery,1,Cleats,Home Office,Apparel,Europe,Russia,Russia,4/30/2016 16:15,11466,23577,0.6,0.01,59.99,1,59.99,59.39,-3.58,Eastern Europe,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,5/5/2016 16:15,Standard Class
PAYMENT,5,4,24.37,106.59,Late delivery,1,Men's Footwear,Home Office,Apparel,Europe,Russia,Russia,4/30/2016 16:15,11466,23578,23.4,0.18,129.99,1,129.99,106.59,24.37,Eastern Europe,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,5/5/2016 16:15,Standard Class
DEBIT,4,4,117.5,491.99,Shipping on time,0,Fitness Accessories,Corporate,Fitness,Pacific Asia,China,China,11/7/2017 11:59,11467,23579,108.0,0.18,599.99,1,599.99,491.99,117.5,Eastern Asia,PENDING_PAYMENT,Bowflex SelectTech 1090 Dumbbells,599.99,11/11/2017 11:59,Standard Class
PAYMENT,4,4,66.02,150.39,Shipping canceled,0,Soccer,Consumer,Fan Shop,Europe,United Kingdom,United Kingdom,12/5/2015 13:24,11468,23580,9.6,0.06,159.99,1,159.99,150.39,66.02,Northern Europe,CANCELED,adidas Brazuca 2014 Official Match Ball,159.99,12/9/2015 13:24,Standard Class
PAYMENT,4,4,-409.13,849.99,Shipping canceled,0,Cardio Equipment,Consumer,Fitness,Europe,United Kingdom,United Kingdom,12/5/2015 13:24,11468,23581,150.0,0.15,999.99,1,999.99,849.99,-409.13,Northern Europe,CANCELED,SOLE E35 Elliptical,999.99,12/9/2015 13:24,Standard Class
PAYMENT,0,0,-8.96,31.49,Shipping on time,0,Accessories,Consumer,Outdoors,Pacific Asia,Iran,Iran,11/12/2016 9:12,11469,23582,3.5,0.1,34.99,1,34.99,31.49,-8.96,West Asia,PENDING_PAYMENT,Under Armour Hustle Storm Medium Duffle Bag,34.99,11/12/2016 9:12,Same Day
TRANSFER,7,2,28.68,94.0,Shipping canceled,0,Women's Apparel,Consumer,Golf,Pacific Asia,India,India,1/11/2017 21:54,11470,23583,6.0,0.06,50.0,2,100.0,94.0,28.68,South Asia,CANCELED,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/18/2017 21:54,Second Class
TRANSFER,7,2,33.86,175.99,Shipping canceled,0,Water Sports,Consumer,Fan Shop,Pacific Asia,India,India,1/11/2017 21:54,11470,23584,24.0,0.12,199.99,1,199.99,175.99,33.86,South Asia,CANCELED,Pelican Sunstream 100 Kayak,199.99,1/18/2017 21:54,Second Class
PAYMENT,4,4,-4.7,75.0,Shipping on time,0,Women's Apparel,Corporate,Golf,Pacific Asia,Saudi Arabia,Saudi Arabia,1/7/2015 18:42,11471,23585,25.0,0.25,50.0,2,100.0,75.0,-4.7,West Asia,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/11/2015 18:42,Standard Class
TRANSFER,5,4,37.88,106.59,Late delivery,1,Men's Footwear,Consumer,Apparel,LATAM,Mexico,Mexico,10/1/2016 1:16,11472,23586,23.4,0.18,129.99,1,129.99,106.59,37.88,Central America,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,10/6/2016 1:16,Standard Class
TRANSFER,5,4,20.0,40.0,Late delivery,1,Women's Apparel,Consumer,Golf,LATAM,Mexico,Mexico,10/1/2016 1:16,11472,23587,10.0,0.2,50.0,1,50.0,40.0,20.0,Central America,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,10/6/2016 1:16,Standard Class
TRANSFER,5,4,14.0,42.48,Late delivery,1,Indoor/Outdoor Games,Consumer,Fan Shop,LATAM,Mexico,Mexico,10/1/2016 1:16,11472,23588,7.5,0.15,49.98,1,49.98,42.48,14.0,Central America,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,10/6/2016 1:16,Standard Class
DEBIT,5,4,247.47,494.95,Late delivery,1,Cardio Equipment,Consumer,Footwear,USCA,United States,United States,12/15/2015 18:22,11473,23589,5.0,0.01,99.99,5,499.95,494.95,247.47,West of USA,CLOSED,Nike Men's Free 5.0+ Running Shoe,99.99,12/20/2015 18:22,Standard Class
DEBIT,3,4,-17.78,150.39,Advance shipping,0,Soccer,Consumer,Fan Shop,Africa,Ghana,Ghana,11/28/2016 6:48,11474,23590,9.6,0.06,159.99,1,159.99,150.39,-17.78,West Africa,PENDING_PAYMENT,adidas Brazuca 2014 Official Match Ball,159.99,12/1/2016 6:48,Standard Class
DEBIT,3,4,72.35,157.45,Advance shipping,0,Accessories,Consumer,Outdoors,Africa,Ghana,Ghana,11/28/2016 6:48,11474,23591,17.5,0.1,34.99,5,174.95,157.45,72.35,West Africa,PENDING_PAYMENT,Under Armour Hustle Storm Medium Duffle Bag,34.99,12/1/2016 6:48,Standard Class
PAYMENT,2,1,-86.75,279.99,Late delivery,1,Electronics,Corporate,Outdoors,USCA,United States,United States,9/27/2017 3:17,11475,23592,70.0,0.2,349.99,1,349.99,279.99,-86.75,South of USA,CLOSED,Garmin Forerunner 910XT GPS Watch,349.99,9/29/2017 3:17,First Class
PAYMENT,2,1,25.56,195.99,Late delivery,1,Water Sports,Corporate,Fan Shop,USCA,United States,United States,9/27/2017 3:17,11475,23593,4.0,0.02,199.99,1,199.99,195.99,25.56,South of USA,CLOSED,Pelican Sunstream 100 Kayak,199.99,9/29/2017 3:17,First Class
PAYMENT,2,1,29.52,176.0,Late delivery,1,Women's Apparel,Corporate,Golf,USCA,United States,United States,9/27/2017 3:17,11475,23594,24.0,0.12,50.0,4,200.0,176.0,29.52,South of USA,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,9/29/2017 3:17,First Class
TRANSFER,7,4,56.39,112.78,Late delivery,1,Cleats,Home Office,Apparel,Europe,Spain,Spain,11/26/2015 11:19,11476,23595,7.2,0.06,59.99,2,119.98,112.78,56.39,Southern Europe,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,12/3/2015 11:19,Standard Class
TRANSFER,7,4,81.76,197.99,Late delivery,1,Water Sports,Home Office,Fan Shop,Europe,Spain,Spain,11/26/2015 11:19,11476,23596,2.0,0.01,199.99,1,199.99,197.99,81.76,Southern Europe,COMPLETE,Pelican Sunstream 100 Kayak,199.99,12/3/2015 11:19,Standard Class
DEBIT,6,4,47.47,159.98,Late delivery,1,Cardio Equipment,Home Office,Footwear,Europe,Portugal,Portugal,11/22/2016 23:33,11477,23597,40.0,0.2,99.99,2,199.98,159.98,47.47,Southern Europe,PENDING,Nike Men's Free 5.0+ Running Shoe,99.99,11/28/2016 23:33,Standard Class
DEBIT,4,2,-60.25,284.95,Late delivery,1,Cleats,Consumer,Apparel,LATAM,Argentina,Argentina,3/15/2015 10:32,11478,23598,15.0,0.05,59.99,5,299.95,284.95,-60.25,South America,PENDING,Perfect Fitness Perfect Rip Deck,59.99,3/19/2015 10:32,Second Class
DEBIT,4,2,-24.86,424.99,Late delivery,1,Accessories,Consumer,Outdoors,LATAM,Argentina,Argentina,3/15/2015 10:32,11478,23599,75.0,0.15,499.99,1,499.99,424.99,-24.86,South America,PENDING,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,499.99,3/19/2015 10:32,Second Class
DEBIT,5,2,68.87,151.99,Late delivery,1,Soccer,Corporate,Fan Shop,LATAM,Honduras,Honduras,12/11/2016 13:06,11479,23600,8.0,0.05,159.99,1,159.99,151.99,68.87,Central America,COMPLETE,adidas Brazuca 2014 Official Match Ball,159.99,12/16/2016 13:06,Second Class
DEBIT,0,0,2.98,44.0,Shipping on time,0,Women's Apparel,Consumer,Golf,Europe,Germany,Germany,2/26/2017 10:49,11480,23601,6.0,0.12,50.0,1,50.0,44.0,2.98,Western Europe,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,2/26/2017 10:49,Same Day
DEBIT,0,0,22.92,47.98,Shipping on time,0,Indoor/Outdoor Games,Consumer,Fan Shop,Europe,Germany,Germany,2/26/2017 10:49,11480,23602,2.0,0.04,49.98,1,49.98,47.98,22.92,Western Europe,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,2/26/2017 10:49,Same Day
DEBIT,5,4,-10.79,41.48,Late delivery,1,Golf Gloves,Corporate,Golf,Pacific Asia,South Korea,South Korea,12/29/2017 12:30,11481,23603,8.5,0.17,24.99,2,49.98,41.48,-10.79,Eastern Asia,CLOSED,Team Golf Pittsburgh Steelers Putter Grip,24.99,1/3/2018 12:30,Standard Class
DEBIT,5,4,3.03,91.0,Late delivery,1,Women's Apparel,Corporate,Golf,Pacific Asia,South Korea,South Korea,12/29/2017 12:30,11481,23604,9.0,0.09,50.0,2,100.0,91.0,3.03,Eastern Asia,CLOSED,Nike Men's Dri-FIT Victory Golf Polo,50.0,1/3/2018 12:30,Standard Class
DEBIT,5,4,46.14,145.59,Late delivery,1,Soccer,Corporate,Fan Shop,Pacific Asia,South Korea,South Korea,12/29/2017 12:30,11481,23605,14.4,0.09,159.99,1,159.99,145.59,46.14,Eastern Asia,CLOSED,adidas Brazuca 2014 Official Match Ball,159.99,1/3/2018 12:30,Standard Class
DEBIT,5,4,88.92,189.99,Late delivery,1,Water Sports,Corporate,Fan Shop,Pacific Asia,South Korea,South Korea,12/29/2017 12:30,11481,23606,10.0,0.05,199.99,1,199.99,189.99,88.92,Eastern Asia,CLOSED,Pelican Sunstream 100 Kayak,199.99,1/3/2018 12:30,Standard Class
DEBIT,6,4,-1.55,94.06,Late delivery,1,Golf Balls,Corporate,Golf,Pacific Asia,Philippines,Philippines,10/24/2016 17:20,11482,23607,1.92,0.02,47.99,2,95.98,94.06,-1.55,Southeast Asia,ON_HOLD,Titleist Pro V1 High Numbers Golf Balls,47.99,10/30/2016 17:20,Standard Class
DEBIT,6,4,25.7,78.4,Late delivery,1,Golf Apparel,Corporate,Golf,Pacific Asia,Philippines,Philippines,10/24/2016 17:20,11482,23608,1.6,0.02,80.0,1,80.0,78.4,25.7,Southeast Asia,ON_HOLD,LIJA Women's Button Golf Dress,80.0,10/30/2016 17:20,Standard Class
TRANSFER,3,4,2.26,49.98,Advance shipping,0,Indoor/Outdoor Games,Home Office,Fan Shop,LATAM,Guatemala,Guatemala,11/23/2016 6:56,11483,23609,0.0,0.0,49.98,1,49.98,49.98,2.26,Central America,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,11/26/2016 6:56,Standard Class
DEBIT,3,2,-57.76,247.5,Late delivery,1,Women's Apparel,Consumer,Golf,USCA,Canada,Canada,11/22/2015 22:07,11484,23610,2.5,0.01,50.0,5,250.0,247.5,-57.76,Canada,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,11/25/2015 22:07,Second Class
DEBIT,3,2,-22.53,89.99,Late delivery,1,Cardio Equipment,Consumer,Footwear,USCA,Canada,Canada,11/22/2015 22:07,11484,23611,10.0,0.1,99.99,1,99.99,89.99,-22.53,Canada,PROCESSING,Nike Men's Free 5.0+ Running Shoe,99.99,11/25/2015 22:07,Second Class
